output
"convert list of tuples `L` to a string: """""""""""".join(map(str, L))<|endoftext|>"
Django set default value of field `b` equal to '0000000': b = '0000000'<|endoftext|>
"Sort lis `list5` in ascending order based on the degrees value of its elements: list5 = sorted(list5, key=operator.itemgetter('degrees'))<|endoftext|>"
:<|endoftext|>
convert a list  into a generator object: [i.upper() for i in l]<|endoftext|>
remove elements from list `oldlist` that have an index number mentioned in list `removelist`: oldlist = [i for i in oldlist if i not in removelist]<|endoftext|>
"Open a file `yourfile.txt` in write mode: file = open('yourfile.txt', 'w')<|endoftext|>"
"get attribute 'attr' from object `obj`: attr = getattr(obj, attr)<|endoftext|>"
"convert tuple of tuples `(('aa',), ('bb',), ('cc',))` to tuple: tuple((('aa',), ('bb',), ('cc',)))<|endoftext|>"
"convert tuple of tuples `(('aa',), ('bb',), ('cc',))` to list in one line: [('aa', 'bb', 'cc')]<|endoftext|>"
:<|endoftext|>
"unzip the list `[('a', 1), ('b', 2), ('c', 3), ('d', 4)]`: zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)])<|endoftext|>"
"unzip the list `[('a', 1), ('b', 2), ('c', 3), ('d', 4)]`: zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)])<|endoftext|>"
unzip list `original`: original = zip(*original)<|endoftext|>
unzip list `original` and return a generator: zip(*original)<|endoftext|>
"unzip list `[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e', )]`: zip(*list)<|endoftext|>"
"unzip list `[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e', )]` and fill empty results with None: zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])<|endoftext|>"
encode `Decimal('3.9')` to a JSON string: json.dumps(Decimal('3.9').to_json())<|endoftext|>
"Add key ""mynewkey"" to dictionary `d` with value ""mynewvalue"": d['mynewkey'] = ""mynewvalue""<|endoftext|>"
Add key 'a' to dictionary `data` with value 1: data['a'] = 1<|endoftext|>
Add key 'a' to dictionary `data` with value 1: data['a'] = 1<|endoftext|>
"Add key 'a' to dictionary `data` with value 1: data[('a', 1)]<|endoftext|>"
find maximal value in matrix `matrix`: np.argmax(np.transpose(matrix))<|endoftext|>
"Round number `answer` to 2 precision after the decimal point: round(answer, 2)<|endoftext|>"
"extract ip address from an html string: urllib.request.urlretrieve('http://www.google.com/ipinfo.cgi','my_ip.txt')<|endoftext|>"
filter dataframe `df` by values in column `A` that appear more than once: df[df.A.groupby(df.A.ne(df.A.shift()).cumsum()).transform('size') > 1]<|endoftext|>
append each line in file `myfile` into a list: [line.rstrip() for line in open('myfile')]<|endoftext|>
"Get a list of integers `lst` from a file `filename.txt`: lst = map(int, open(filename).read().split())<|endoftext|>"
"add color bar with image `mappable` to plot `plt`: plt.colorbar(mappable, ax=ax)<|endoftext|>"
count most frequent 100 words in column 'text' of dataframe `df`: df['text'].map(Counter).most_common(100)<|endoftext|>
:<|endoftext|>
"generate all 2-element subsets of tuple `(1, 2, 3)`: [((1, 2),), ((1, 3),), ((2, 1),), ((2, 3),), ((3, 1),), ((3, 2),)]<|endoftext|>"
get a value of datetime.today() in the UTC time zone: datetime.datetime.utcnow().date()<|endoftext|>
Get a new list `list2`by removing empty list from a list of lists `list1`: list2 = [x for x in list1 if x is not None]<|endoftext|>
Create `list2` to contain the lists from list `list1` excluding the empty lists from `list1`: list2 = [x for x in list1 if x!= []]<|endoftext|>
Django response with JSON `data`: response.content.json.encode(data)<|endoftext|>
"get all text that is not enclosed within square brackets in string `example_str`: re.findall('\\[^\\[]', example_str)<|endoftext|>"
"Use a regex to get all text in a string `example_str` that is not surrounded by square brackets: re.findall('[^\\[]+', example_str)<|endoftext|>"
"get whatever is between parentheses as a single match, and any char outside as an individual match in string '(zyx)bc': re.findall('\\(([^()]*)\\)', 'zyx<|endoftext|>"
match regex '\\((.*?)\\)|(\\w)' with string '(zyx)bc': re.compile('\\((.*?)\\)|(\\w)').match('(zyx)bc')<|endoftext|>
"match multiple regex patterns with the alternation operator `|` in a string `(zyx)bc`: re.findall('(?=(?:z|y|x)c)', '(zyx)bc')<|endoftext|>"
"formate each string cin list `elements` into pattern '%{0}%': map(format, elements)<|endoftext|>"
"Open a background process 'background-process' with arguments 'arguments': backgroundProcess = subprocess.Popen(['background-process', 'arguments'], stdout=subprocess.PIPE, stderr=subprocess.STDOUT)<|endoftext|>"
get list of values from dictionary 'mydict' w.r.t. list of keys 'mykeys': list(mydict.keys()) & set(mykeys)<|endoftext|>
"convert list `[('Name', 'Joe'), ('Age', 22)]` into a dictionary: dict((item[0], item[1]) for item in l)<|endoftext|>"
"average each two columns of array `data`: np.mean(np.array([data[:, (i) + 1: (i) + 3] for i in range(2)]), axis=0)<|endoftext|>"
"double backslash escape all double quotes in string `s`: """""""".join(s.split())<|endoftext|>"
"split a string into a list of words and whitespace: re.split('\\s+|\\b\\W+\\b', 'the answer is 42<|endoftext|>"
:<|endoftext|>
reverse the keys and values in a dictionary `myDictionary`: myDictionary.items()[::(-1)]<|endoftext|>
"finding the index of elements containing substring 'how' and 'what' in a list of strings 'myList'.: [i for i, s in enumerate(myList) if 'how' in s or 'what' in s]<|endoftext|>"
"check if object `obj` is a string: isinstance(obj, (str, bytes))<|endoftext|>"
"check if object `o` is a string: issubclass(type(o), str)<|endoftext|>"
"check if object `o` is a string: print(isinstance(o, str))<|endoftext|>"
"check if object `o` is a string: """""""""""".join(type(o)<|endoftext|>"
check if `obj_to_test` is a string: obj_to_test.__class__ == str<|endoftext|>
append list `list1` to `list2`: [y for x in list2 for y in list1]<|endoftext|>
append list `mylog` to `list1`: mylog = list1 + mylog<|endoftext|>
append list `a` to `c`: [''.join(a) for a in c]<|endoftext|>
append items in list `mylog` to `list1`: [i for i in mylog]<|endoftext|>
append a tuple of elements from list `a` with indexes '[0][0] [0][2]' to list `b`: b.extend([a[i][(i % 2)<|endoftext|>
Initialize `SECRET_KEY` in flask config with `Your_secret_string `:<|endoftext|>
"unpack a series of tuples in pandas into a DataFrame with column names 'out-1' and 'out-2': df = pd.DataFrame([tuple([1, 2, 3, 4, 5]) for _ in range(4)],<|endoftext|>"
find the index of an element 'MSFT' in a list `stocks_list`: index = stocks_list.index('MSFT')<|endoftext|>
"rotate the xtick labels of matplotlib plot `ax` by `45` degrees to make long labels readable: ax.set_xticklabels([('Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec')], rotation=45)<|endoftext|>"
"remove symbols from a string `s`: re.sub('[\\W_]+','', s)<|endoftext|>"
Get the current directory of a script: os.getcwd()<|endoftext|>
"Find octal characters matches from a string `str` using regex: re.findall('[0-7]', str)<|endoftext|>"
"split string `input` based on occurrences of regex pattern '[ ](?=[A-Z]+\\b)': re.split('(?=[A-Z]+\\b)', input)<|endoftext|>"
"Split string `input` at every space followed by an upper-case letter: re.findall('([a-z])([A-Z])', input)<|endoftext|>"
"send multipart encoded file `files` to url `url` with headers `headers` and metadata `data`: requests.post(url, data, headers=headers, stream=True, **files)<|endoftext|>"
write bytes `bytes_` to a file `filename` in python 3: f.write(bytes_)<|endoftext|>
get a list from a list `lst` with values mapped into a dictionary `dct`: [dct[v] for v in lst]<|endoftext|>
"find duplicate names in column 'name' of the dataframe `x`: [n for n, g in x.groupby('name') if len(g) > 1]<|endoftext|>"
"truncate float 1.923328437452 to 3 decimal places: round(1.923328437452, 3)<|endoftext|>"
"sort list `li` in descending order based on the date value in second element of each list in list `li`: sorted(li, key=lambda x: x[1]['date'], reverse=True)<|endoftext|>"
"place the radial ticks in plot `ax` at 135 degrees: ax.axis('outer', rotation=135)<|endoftext|>"
check if path `my_path` is an absolute path: os.path.isabs(my_path)<|endoftext|>
get number of keys in dictionary `yourdict`: sum(len(d) for d in yourdict.values())<|endoftext|>
count the number of keys in dictionary `yourdictfile`: sum(1 for key in yourdictfile)<|endoftext|>
pandas dataframe get first row of each group by 'id': pd.DataFrame(df.groupby('id').head(1)).reset_index()<|endoftext|>
"split a list in first column  into multiple columns keeping other columns as well in pandas data frame: df[['Col1', 'Col2', 'Col3']]<|endoftext|>"
"extract attributes 'src=""js/([^""]*\\bjquery\\b[^""]*)""' from string `data`: data.find('src=\\""js/([^""]*\\bjquery\\b[^""]*)\\""<|endoftext|>"
"Sum integers contained in strings in list `['', '3.4', '', '', '1.0']`: [sum(x.isdigit() for x in s) for s in ['3.4', '', '1.0']]<|endoftext|>"
"Call a subprocess with arguments `c:\\Program Files\\VMware\\VMware Server\\vmware-cmd.bat` that may contain spaces: subprocess.Popen('c:\\Program Files\\VMware\\VMware Server\\vmware-cmd.bat', shell=True)<|endoftext|>"
reverse a priority queue `q` in python without using classes: q.reverse()<|endoftext|>
"make a barplot of data in column `group` of dataframe `df` colour-coded according to list `color`: barplot(df['group'], color=color)<|endoftext|>"
"find all matches of regex pattern '([a-fA-F\\d]{32})' in string `data`: re.findall('([a-fA-F\\d]{32})', data)<|endoftext|>"
Get the length of list `my_list`: my_list.__len__()<|endoftext|>
Getting the length of array `l`: sum(len(l) for l in l)<|endoftext|>
Getting the length of array `s`: s.__len__()<|endoftext|>
Getting the length of `my_tuple`: sum(item.__length__ for item in my_tuple)<|endoftext|>
Getting the length of `my_string`: len(my_string)<|endoftext|>
"remove escape character from string ""\\a"": re.sub('([\\\\])', '\\1', '\\a')<|endoftext|>"
"replace each 'a' with 'b' and each 'b' with 'a' in the string 'obama' in a single pass.: re.sub('(.)(.)', '\\1\\2', 'obama')<|endoftext|>"
remove directory tree '/folder_name': os.rmdir('folder_name')<|endoftext|>
"create a new column `weekday` in pandas data frame `data` based on the values in column `my_dt`: data['weekday'] = (data.index.map(lambda x: datetime.datetime.strptime(my_dt, '%d/%m/%Y').weekday())<|endoftext|>"
"reverse sort Counter `x` by values: sorted(x, key=itemgetter(1))<|endoftext|>"
"reverse sort counter `x` by value: sorted(x, key=lambda x: x[1])<|endoftext|>"
append a numpy array 'b' to a numpy array 'a': a.append(b)<|endoftext|>
"numpy concatenate two arrays `a` and `b` along the first axis: np.concatenate([a, b], axis=0)<|endoftext|>"
"numpy concatenate two arrays `a` and `b` along the second axis: numpy.concatenate([a, b], axis=1)<|endoftext|>"
"numpy concatenate two arrays `a` and `b` along the first axis: np.concatenate([a, b], axis=0)<|endoftext|>"
"numpy concatenate two arrays `a` and `b` along the first axis: np.concatenate([a, b], axis=0)<|endoftext|>"
fetch address information for host 'google.com' ion port 80: socket.gethostbyname_ex('google.com')<|endoftext|>
add a column 'day' with value 'sat' to dataframe `df`: df['day'] ='sat'<|endoftext|>
return a 401 unauthorized in django: return HttpResponse('Unauthorized: you need to login or create an account')<|endoftext|>
"Flask set folder 'wherever' as the default template folder: os.path.join(os.getcwd(), 'wherever')<|endoftext|>"
How do I INSERT INTO t1 (SELECT * FROM t2) in SQLAlchemy?: session.execute('INSERT INTO t1 (SELECT * FROM t2)')<|endoftext|>
"sort a list of lists 'c2' such that third row comes first: c2.sort(key=lambda x: x[2], reverse=True)<|endoftext|>"
:<|endoftext|>
:<|endoftext|>
set font `Arial` to display non-ascii characters in matplotlib: matplotlib.rcParams['font.family'] = 'Arial'<|endoftext|>
Convert  DateTime column 'date' of pandas dataframe 'df' to ordinal: df['date'].dt.toordinal()<|endoftext|>
get html source of Selenium WebElement `element`: element.get_attribute('outerHTML')<|endoftext|>
"Get the integer location of a key `bob` in a pandas data frame: d.get_value(('bob', 0), axis=1)<|endoftext|>"
"open a 'gnome' terminal from python script and run  'sudo apt-get update' command.: subprocess.call('gnome-terminal', shell=True, stdout=subprocess.PIPE, stderr=subprocess.STDOUT)<|endoftext|>"
add an item with key 'third_key' and value 1 to an dictionary `my_dict`: my_dict['third_key'] = 1<|endoftext|>
"declare an array: arr = [1, 2, 3, 4]<|endoftext|>"
"Insert item `12` to a list `my_list`: my_list.insert(1, 12)<|endoftext|>"
"add an entry 'wuggah' at the beginning of list `myList`: myList.insert(0, 'wuggah')<|endoftext|>"
"convert a hex-string representation to actual bytes: bytes([int(a[i:i + 2], 16) for i in xrange(0, len(a), 2)])<|endoftext|>"
select the last column of dataframe `df`: df.columns[(-1)]<|endoftext|>
"get the first value from dataframe `df` where column 'Letters' is equal to 'C': df.loc[df['Letters'] == 'C', 'First']<|endoftext|>"
"converting two lists `[1, 2, 3]` and `[4, 5, 6]` into a matrix: np.matrix([[1, 2, 3], [4, 5, 6]])<|endoftext|>"
get the type of `i`: type(i)<|endoftext|>
"determine the type of variable `v`: isinstance(v, type)<|endoftext|>"
"determine the type of variable `v`: isinstance(v, str)<|endoftext|>"
"determine the type of variable `v`: getattr(v, '__class__', v)<|endoftext|>"
"determine the type of variable `v`: (isinstance(v, str) and issubclass(type(v), str))<|endoftext|>"
get the type of variable `variable_name`: variable_type(variable_name)<|endoftext|>
get the 5th item of a generator: next(iter(mylist))[4]<|endoftext|>
Print a string `word` with string format: print(word.format(<|endoftext|>
join a list of strings `list` using a space ' ': [' '.join(x) for x in list]<|endoftext|>
create list `y` containing two empty lists: y = [[] for i in range(2)]<|endoftext|>
read a file 'C:/name/MyDocuments/numbers' into a list `data`: [line.rstrip() for line in open('C:/name/MyDocuments/numbers')]<|endoftext|>
"delete all occurrences of character 'i' in string 'it is icy': re.sub('i', '', it is icy)<|endoftext|>"
"delete all instances of a character 'i' in a string 'it is icy': re.sub('i', '', it is icy)<|endoftext|>"
"delete all characters ""i"" in string ""it is icy"": re.sub('i', '', 'it is icy')<|endoftext|>"
:<|endoftext|>
"Drop rows of pandas dataframe `df` having NaN in column at index ""1"": df[np.all(df == np.nan, axis=1)]<|endoftext|>"
"get elements from list `myList`, that have a field `n` value 30: [el for el in myList if el['n'] == 30]<|endoftext|>"
converting list of strings `intstringlist` to list of integer `nums`: nums = [int(i) for i in intstringlist]<|endoftext|>
convert list of string numbers into list of integers: [int(i) for i in s.split()]<|endoftext|>
"print ""."" without newline: print('.', end=' ')<|endoftext|>"
round off the float that is the product of `2.52 * 100` and convert it to an int: round(2.52 * 100).coerce(int)<|endoftext|>
"Find all files in directory ""/mydir"" with extension "".txt"": files = [f for f in os.listdir('/mydir') if re.match('\\.txt$', f)]<|endoftext|>"
"Find all files in directory ""/mydir"" with extension "".txt"": os.listdir('/mydir')[:(os.listdir('/mydir')[-1].rfind('.') + 1)]<|endoftext|>"
"Find all files in directory ""/mydir"" with extension "".txt"": glob.glob('/mydir/*.txt')<|endoftext|>"
plot dataframe `df` without a legend: df.plot()<|endoftext|>
"loop through the IP address range ""192.168.x.x"": for i in range(0, 256): print(('192.168.%d.%d' % (i, i))<|endoftext|>"
"loop through the IP address range ""192.168.x.x"": net.Interfaces()<|endoftext|>"
"loop through the IP address range ""192.168.x.x"": [i for i in range(192, 233)]<|endoftext|>"
Sum the corresponding decimal values for binary values of each boolean element in list `x`: sum(bin(x)<|endoftext|>
"write multiple strings `line1`, `line2` and `line3` in one line in a file `target`: with open(target,'a') as fh: writer = csv.writer(fh)<|endoftext|>"
Convert list of lists `data` into a flat list: data = [[j[0] for j in i] for i in data]<|endoftext|>
Print new line character as `\n` in a string `foo\nbar`: foo + '\n' + bar<|endoftext|>
"remove last comma character ',' in string `s`: s[:-1].replace(',', '')<|endoftext|>"
calculate the mean of each element in array `x` with the element previous to it: mean = sum(x) / len(x)<|endoftext|>
get an array of the mean of each two consecutive values in numpy array `x`: numpy.array([(x[i:i + 2]<|endoftext|>
"load data containing `utf-8` from file `new.txt` into numpy array `arr`: arr = numpy.loadtxt('new.txt', unpack=True, encoding='utf-8')<|endoftext|>"
"reverse sort list of dicts `l` by value for key `time`: sorted(l, key=lambda d: d['time'])<|endoftext|>"
"Sort a list of dictionary `l` based on key `time` in descending order: sorted(l, key=lambda d: (-d['time'], d['value']))<|endoftext|>"
get rows of dataframe `df` that match regex '(Hel|Just)': df.loc[df.search('(Hel|Just)').any(1)]<|endoftext|>
"find the string in `your_string` between two special characters ""["" and ""]"": re.search('\\[(.*)\\]', your_string)<|endoftext|>"
:<|endoftext|>
count number of times string 'brown' occurred in string 'The big brown fox is brown': brown.count('brown')<|endoftext|>
decode json string `request.body` to python dict: json.loads(request.body.decode('utf-8'))<|endoftext|>
"download the file from url `url` and save it under file `file_name`: file(url, 'wb').write(urllib.request.urlopen(url).read())<|endoftext|>"
"split string `text` by space: re.findall('\\b\\s+', text)<|endoftext|>"
"split string `text` by "","": re.split('\\s*,\\s*', text)<|endoftext|>"
Split string `line` into a list by whitespace: line.split()<|endoftext|>
replace dot characters  '.' associated with ascii letters in list `s` with space ' ': [' '.join([c for c in s if ord(c) < 128])<|endoftext|>
sort list `list_of_strings` based on second index of each string `s`: print(s[1] for s in list_of_strings)<|endoftext|>
call multiple bash function ‘vasp’ and ‘tee tee_output’ using ‘|’: vasp | tee tee_output<|endoftext|>
eliminate all strings from list `lst`: return [x for x in lst if x is not None]<|endoftext|>
get all the elements except strings from the list 'lst'.: [x for x in lst if not str(x).strip()]<|endoftext|>
"Sort a list of dictionaries `list_to_be_sorted` by the value of the dictionary key `name`: sorted(list_to_be_sorted, key=lambda item: item['name'])<|endoftext|>"
"sort a list of dictionaries `l` by values in key `name` in descending order: sorted(l, key=lambda x: x['name'], reverse=True)<|endoftext|>"
:<|endoftext|>
:<|endoftext|>
:<|endoftext|>
"join together with "","" elements inside a list indexed with 'category' within a dictionary `trans`: trans['category'].join(',')<|endoftext|>"
"concatenate array of strings `['A', 'B', 'C', 'D']` into a string: """""""""""".join(['A', 'B', 'C', 'D'])<|endoftext|>"
"get json data from restful service 'url': response = requests.get('url', headers={'Content-Type': 'application/json'})<|endoftext|>"
"Remove all strings from a list a strings `sents` where the values starts with `@$\t` or `#`: [i for i in sents if not re.match('@\\$\\t|#', i)]<|endoftext|>"
"django filter by hour: [DateTimeFilter(hour=x) for x in (0, 11, 22, 33, 44)]<|endoftext|>"
"sort a list of dictionary `list` first by key `points` and then by `time`: sorted(list, key=lambda x: (points, x[2]))<|endoftext|>"
"convert datetime object `(1970, 1, 1)` to seconds: time.mktime((1970, 1, 1).timetuple())<|endoftext|>"
"insert `_suff` before the file extension in `long.file.name.jpg` or replace `_a` with `suff` if it precedes the extension.: re.sub('_([a-z])', '_suff', long.file.name.jpg)<|endoftext|>"
reload a module `module`: __import__('module')<|endoftext|>
Convert integer `number` into an unassigned integer: int(number)<|endoftext|>
convert int values in list `numlist` to float: [float(x) for x in numlist]<|endoftext|>
"write dataframe `df`, excluding index, to a csv file: df.to_csv('file_name.csv', index=False)<|endoftext|>"
convert a urllib unquoted string `unescaped` to a json data `json_data`: json_data = json.loads(unescaped)<|endoftext|>
"Create a list containing all ascii characters as its elements: print([c for c in xrange(ord('a'), ord('z'))])<|endoftext|>"
write `newFileBytes` to a binary file `newFile`: newFile.write(newFileBytes)<|endoftext|>
python regex - check for a capital letter with a following lowercase in string `string`: '^(?=[a-z])(?=[A-Z][a-z])[A-Z][a-z]'.format(string)<|endoftext|>
"get the last key of dictionary `dict`: sorted(iter(dict), key=lambda x: dict[x]['date'])<|endoftext|>"
"write line ""hi there"" to file `f`: f = open('file.txt', 'w')<|endoftext|>"
"write line ""hi there"" to file `myfile`: myfile.write('hi there')<|endoftext|>"
"write line ""Hello"" to file `somefile.txt`: open('somefile.txt', 'w').write('Hello')<|endoftext|>"
convert unicode string `s` to ascii: s.encode('ascii')<|endoftext|>
Django get maximum value associated with field 'added' in model `AuthorizedEmail`: AuthorizedEmail.objects.annotate(max('added')).order_by('-max('added')')<|endoftext|>
"Find all numbers and dots from a string `text` using regex: re.findall('[\\d.]+', text)<|endoftext|>"
"python regex  to find all numbers and dots from 'text': re.findall('\\d+\\.\\d+', 'text')<|endoftext|>"
"execute script 'script.ps1' using 'powershell.exe' shell: p = subprocess.Popen('powershell.exe script.ps1', shell=True)<|endoftext|>"
"Sort a list of tuples `b` by third item in the tuple: b = sorted(b, key=lambda tup: tup[2])<|endoftext|>"
get a list of all keys in Cassandra database `cf` with pycassa: print([c.keys() for c in cf])<|endoftext|>
create a datetime with the current date & time: datetime.datetime.now()<|endoftext|>
"get the index of an integer `1` from a list `lst` if the list also contains boolean items: [i for i, e in enumerate(lst) if e == 1]<|endoftext|>"
"subtract 13 from every number in a list `a`: a[i] -= 13 for i, v in enumerate(a)<|endoftext|>"
"choose a random file from the directory contents of the C drive, `C:\\`: shutil.choice(list(os.walk(os.path.join(os.path.join('C:', ''), '.'))))<|endoftext|>"
get the highest element in absolute value in a numpy matrix `x`: np.max(abs(x))<|endoftext|>
"Get all urls within text `s`: urls = re.findall('http://\\w+\\.\\w+/', s)<|endoftext|>"
"match urls whose domain doesn't start with `t` from string `document` using regex: re.findall('(^t\\W+)', document)<|endoftext|>"
split a string `mystring` considering the spaces ' ':<|endoftext|>
"open file `path` with mode 'r': file = open(path, 'r')<|endoftext|>"
"sum elements at the same index in list `data`: [(d[(i + 1) % len(d)] for i in range(0, len(d), len(d) // 2)) for d in data]<|endoftext|>"
add a new axis to array `a`: numpy.arange(len(a))<|endoftext|>
